run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
11;config/instance_nfl.properties;1502474994;stagnation;28184;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;33037;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;18044;129;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;65536;120;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;44223;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;57108;139;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;57623;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_017
18;config/instance_nfl.properties;1233644345;stagnation;51111;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_018
19;config/instance_nfl.properties;1063465592;stagnation;41034;178;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_019
20;config/instance_nfl.properties;606122930;stagnation;29641;100;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;53283;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;46440;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;17513;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_023
24;config/instance_nfl.properties;495675644;stagnation;35706;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_024
25;config/instance_nfl.properties;550785070;stagnation;57127;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_025
26;config/instance_nfl.properties;1498800289;stagnation;11927;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_026
27;config/instance_nfl.properties;937933140;stagnation;32401;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_027
28;config/instance_nfl.properties;1270431010;stagnation;42864;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_028
29;config/instance_nfl.properties;484442342;stagnation;42938;175;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_029
30;config/instance_nfl.properties;1709348956;stagnation;29045;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_030
